LIBRARY_ID,ANCHOR_ID,COSMIC_ID,Label,Endpoint,CELL_LINE_NAME,tissue
24360,5310940,909761,0,sub-HSA,T84,Large Intestine
24360,5330286,909761,0,sub-HSA,T84,Large Intestine
24360,3385,909761,0,sub-HSA,T84,Large Intestine
84691,11152667,909769,2,Bliss,TGBC1TKB,Other
84691,24856436,909769,2,Bliss,TGBC1TKB,Other
148124,24978538,909769,3,Synergy,TGBC1TKB,Other
24978538,11707110,909769,1,IDA,TGBC1TKB,Other
24978538,208908,909769,1,IDA,TGBC1TKB,Other
24978538,51001932,909769,1,IDA,TGBC1TKB,Other
23725625,11707110,909769,1,IDA,TGBC1TKB,Other
23725625,51001932,909769,1,IDA,TGBC1TKB,Other
6450551,24978538,909769,3,Synergy,TGBC1TKB,Other
10184653,24978538,909769,2,Bliss,TGBC1TKB,Other
10184653,11707110,909769,1,SA-L,TGBC1TKB,Other
10184653,51001932,909769,1,SA-L,TGBC1TKB,Other
11433190,24856436,909769,1,IDA,TGBC1TKB,Other
1401,208908,909769,2,Bliss,TGBC1TKB,Other
46930998,11707110,909769,2,Bliss,TGBC1TKB,Other
46930998,208908,909769,1,SA-L,TGBC1TKB,Other
46930998,51001932,909769,3,Synergy,TGBC1TKB,Other
5330286,11707110,909769,2,Bliss,TGBC1TKB,Other
5330286,208908,909769,2,Bliss,TGBC1TKB,Other
5330286,51001932,909769,1,IDA,TGBC1TKB,Other
17755052,24856436,909769,1,SA-L,TGBC1TKB,Other
17755052,11707110,909769,2,Bliss,TGBC1TKB,Other
17755052,208908,909769,1,SA-L,TGBC1TKB,Other
3385,11152667,909769,2,Bliss,TGBC1TKB,Other
11626560,208908,909769,1,SA-L,TGBC1TKB,Other
5310940,24978538,909769,1,IDA,TGBC1TKB,Other
24856436,23725625,909769,1,SA-L,TGBC1TKB,Other
24856436,11152667,909769,2,Bliss,TGBC1TKB,Other
60750,11152667,909769,2,Bliss,TGBC1TKB,Other
60750,24856436,909769,2,Bliss,TGBC1TKB,Other
11707110,24978538,909769,2,Bliss,TGBC1TKB,Other
11707110,644241,909769,1,SA-L,TGBC1TKB,Other
11707110,208908,909769,2,Bliss,TGBC1TKB,Other
11707110,51001932,909769,1,IDA,TGBC1TKB,Other
44462760,208908,909769,1,IDA,TGBC1TKB,Other
5394,23725625,909769,1,IDA,TGBC1TKB,Other
5394,24856436,909769,2,Bliss,TGBC1TKB,Other
104842,24978538,909769,2,Bliss,TGBC1TKB,Other
11640390,11707110,909769,2,Bliss,TGBC1TKB,Other
11640390,208908,909769,2,Bliss,TGBC1TKB,Other
11640390,51001932,909769,1,IDA,TGBC1TKB,Other
11488320,51001932,909769,2,Bliss,TGBC1TKB,Other
51001932,24978538,909769,2,Bliss,TGBC1TKB,Other
51001932,11707110,909769,2,Bliss,TGBC1TKB,Other
51001932,208908,909769,1,SA-L,TGBC1TKB,Other
24866313,11707110,909769,1,IDA,TGBC1TKB,Other
44224160,46930998,909769,1,SA-L,TGBC1TKB,Other
44224160,51001932,909769,1,IDA,TGBC1TKB,Other
46926973,11707110,909769,2,Bliss,TGBC1TKB,Other
46926973,208908,909769,2,Bliss,TGBC1TKB,Other
46926973,51001932,909769,1,IDA,TGBC1TKB,Other
84691,11152667,909770,3,Synergy,TGBC11TKB,Stomach
84691,24856436,909770,1,IDA,TGBC11TKB,Stomach
148124,24978538,909770,2,Bliss,TGBC11TKB,Stomach
24978538,11707110,909770,2,Bliss,TGBC11TKB,Stomach
24978538,208908,909770,2,Bliss,TGBC11TKB,Stomach
24978538,51001932,909770,2,Bliss,TGBC11TKB,Stomach
23725625,11707110,909770,2,Bliss,TGBC11TKB,Stomach
23725625,51001932,909770,2,Bliss,TGBC11TKB,Stomach
6450551,24978538,909770,2,Bliss,TGBC11TKB,Stomach
10184653,24978538,909770,2,Bliss,TGBC11TKB,Stomach
10184653,11707110,909770,1,SA-L,TGBC11TKB,Stomach
10184653,51001932,909770,1,SA-L,TGBC11TKB,Stomach
11433190,24856436,909770,3,Synergy,TGBC11TKB,Stomach
1401,208908,909770,2,Bliss,TGBC11TKB,Stomach
46930998,11707110,909770,3,Synergy,TGBC11TKB,Stomach
46930998,208908,909770,2,Bliss,TGBC11TKB,Stomach
46930998,51001932,909770,1,SA-L,TGBC11TKB,Stomach
5330286,11707110,909770,2,Bliss,TGBC11TKB,Stomach
5330286,208908,909770,1,IDA,TGBC11TKB,Stomach
5330286,51001932,909770,1,IDA,TGBC11TKB,Stomach
17755052,24856436,909770,1,IDA,TGBC11TKB,Stomach
17755052,11707110,909770,3,Synergy,TGBC11TKB,Stomach
17755052,208908,909770,2,Bliss,TGBC11TKB,Stomach
3385,11152667,909770,2,Bliss,TGBC11TKB,Stomach
11626560,208908,909770,2,Bliss,TGBC11TKB,Stomach
5310940,24978538,909770,2,Bliss,TGBC11TKB,Stomach
24856436,23725625,909770,1,SA-L,TGBC11TKB,Stomach
24856436,11152667,909770,3,Synergy,TGBC11TKB,Stomach
60750,11152667,909770,3,Synergy,TGBC11TKB,Stomach
60750,24856436,909770,1,IDA,TGBC11TKB,Stomach
11707110,24978538,909770,1,SA-L,TGBC11TKB,Stomach
11707110,644241,909770,1,SA-L,TGBC11TKB,Stomach
11707110,208908,909770,1,SA-L,TGBC11TKB,Stomach
11707110,51001932,909770,3,Synergy,TGBC11TKB,Stomach
44462760,208908,909770,1,IDA,TGBC11TKB,Stomach
5394,23725625,909770,1,IDA,TGBC11TKB,Stomach
5394,24856436,909770,3,Synergy,TGBC11TKB,Stomach
104842,24978538,909770,2,Bliss,TGBC11TKB,Stomach
11640390,11707110,909770,3,Synergy,TGBC11TKB,Stomach
11640390,208908,909770,1,SA-L,TGBC11TKB,Stomach
11640390,51001932,909770,1,IDA,TGBC11TKB,Stomach
11488320,51001932,909770,2,Bliss,TGBC11TKB,Stomach
51001932,24978538,909770,2,Bliss,TGBC11TKB,Stomach
51001932,11707110,909770,3,Synergy,TGBC11TKB,Stomach
51001932,208908,909770,2,Bliss,TGBC11TKB,Stomach
24866313,11707110,909770,1,SA-L,TGBC11TKB,Stomach
44224160,46930998,909770,2,Bliss,TGBC11TKB,Stomach
44224160,51001932,909770,3,Synergy,TGBC11TKB,Stomach
46926973,11707110,909770,1,IDA,TGBC11TKB,Stomach
46926973,208908,909770,1,SA-L,TGBC11TKB,Stomach
46926973,51001932,909770,1,IDA,TGBC11TKB,Stomach
84691,11152667,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
84691,24856436,909773,1,SA-A,TUR,Haematopoietic and Lymphoid
148124,24978538,909773,1,IDA,TUR,Haematopoietic and Lymphoid
24978538,11707110,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
24978538,208908,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
24978538,51001932,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
23725625,11707110,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
23725625,51001932,909773,1,IDA,TUR,Haematopoietic and Lymphoid
6450551,24978538,909773,0,sub-HSA,TUR,Haematopoietic and Lymphoid
10184653,24978538,909773,1,IDA,TUR,Haematopoietic and Lymphoid
10184653,11707110,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
10184653,51001932,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
11433190,24856436,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
1401,208908,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
46930998,11707110,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
46930998,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
46930998,51001932,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
5330286,11707110,909773,1,IDA,TUR,Haematopoietic and Lymphoid
5330286,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
5330286,51001932,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
17755052,24856436,909773,1,IDA,TUR,Haematopoietic and Lymphoid
17755052,11707110,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
17755052,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
3385,11152667,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
11626560,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
5310940,24978538,909773,1,IDA,TUR,Haematopoietic and Lymphoid
24856436,23725625,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
24856436,11152667,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
60750,11152667,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
60750,24856436,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
11707110,644241,909773,1,IDA,TUR,Haematopoietic and Lymphoid
11707110,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
11707110,51001932,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
44462760,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
5394,23725625,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
5394,24856436,909773,1,SA-A,TUR,Haematopoietic and Lymphoid
104842,24978538,909773,1,IDA,TUR,Haematopoietic and Lymphoid
11640390,11707110,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
11640390,208908,909773,0,sub-HSA,TUR,Haematopoietic and Lymphoid
11640390,51001932,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
11488320,51001932,909773,3,Synergy,TUR,Haematopoietic and Lymphoid
51001932,24978538,909773,1,IDA,TUR,Haematopoietic and Lymphoid
51001932,11707110,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
51001932,208908,909773,1,SA-L,TUR,Haematopoietic and Lymphoid
24866313,11707110,909773,1,IDA,TUR,Haematopoietic and Lymphoid
44224160,46930998,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
44224160,51001932,909773,2,Bliss,TUR,Haematopoietic and Lymphoid
84691,11152667,909774,2,Bliss,TYK-nu,Ovary
84691,24856436,909774,1,IDA,TYK-nu,Ovary
148124,24978538,909774,2,Bliss,TYK-nu,Ovary
24978538,11707110,909774,2,Bliss,TYK-nu,Ovary
24978538,208908,909774,2,Bliss,TYK-nu,Ovary
24978538,51001932,909774,1,IDA,TYK-nu,Ovary
23725625,11707110,909774,1,IDA,TYK-nu,Ovary
23725625,51001932,909774,2,Bliss,TYK-nu,Ovary
6450551,24978538,909774,3,Synergy,TYK-nu,Ovary
10184653,24978538,909774,1,SA-L,TYK-nu,Ovary
10184653,11707110,909774,2,Bliss,TYK-nu,Ovary
10184653,51001932,909774,1,SA-L,TYK-nu,Ovary
11433190,24856436,909774,1,SA-A,TYK-nu,Ovary
1401,208908,909774,1,SA-L,TYK-nu,Ovary
46930998,11707110,909774,2,Bliss,TYK-nu,Ovary
46930998,208908,909774,1,SA-L,TYK-nu,Ovary
46930998,51001932,909774,0,sub-HSA,TYK-nu,Ovary
5330286,11707110,909774,1,IDA,TYK-nu,Ovary
5330286,208908,909774,1,IDA,TYK-nu,Ovary
5330286,51001932,909774,2,Bliss,TYK-nu,Ovary
17755052,24856436,909774,1,IDA,TYK-nu,Ovary
17755052,11707110,909774,2,Bliss,TYK-nu,Ovary
17755052,208908,909774,0,sub-HSA,TYK-nu,Ovary
3385,11152667,909774,2,Bliss,TYK-nu,Ovary
11626560,208908,909774,2,Bliss,TYK-nu,Ovary
5310940,24978538,909774,2,Bliss,TYK-nu,Ovary
24856436,23725625,909774,1,SA-L,TYK-nu,Ovary
24856436,11152667,909774,1,SA-L,TYK-nu,Ovary
60750,11152667,909774,1,SA-L,TYK-nu,Ovary
60750,24856436,909774,0,sub-HSA,TYK-nu,Ovary
11707110,24978538,909774,1,SA-L,TYK-nu,Ovary
11707110,644241,909774,1,SA-L,TYK-nu,Ovary
11707110,208908,909774,0,sub-HSA,TYK-nu,Ovary
11707110,51001932,909774,1,IDA,TYK-nu,Ovary
44462760,208908,909774,1,IDA,TYK-nu,Ovary
5394,23725625,909774,2,Bliss,TYK-nu,Ovary
5394,24856436,909774,1,SA-A,TYK-nu,Ovary
104842,24978538,909774,2,Bliss,TYK-nu,Ovary
11640390,11707110,909774,2,Bliss,TYK-nu,Ovary
11640390,208908,909774,2,Bliss,TYK-nu,Ovary
11640390,51001932,909774,1,IDA,TYK-nu,Ovary
11488320,51001932,909774,1,IDA,TYK-nu,Ovary
51001932,24978538,909774,1,SA-L,TYK-nu,Ovary
51001932,11707110,909774,2,Bliss,TYK-nu,Ovary
51001932,208908,909774,1,SA-L,TYK-nu,Ovary
24866313,11707110,909774,1,IDA,TYK-nu,Ovary
44224160,46930998,909774,2,Bliss,TYK-nu,Ovary
44224160,51001932,909774,2,Bliss,TYK-nu,Ovary
46926973,11707110,909774,1,IDA,TYK-nu,Ovary
46926973,208908,909774,0,sub-HSA,TYK-nu,Ovary
46926973,51001932,909774,0,sub-HSA,TYK-nu,Ovary
84691,11152667,909776,3,Synergy,U-2-OS,Bone
84691,24856436,909776,1,IDA,U-2-OS,Bone
148124,24978538,909776,2,Bliss,U-2-OS,Bone
24978538,11707110,909776,3,Synergy,U-2-OS,Bone
24978538,208908,909776,2,Bliss,U-2-OS,Bone
24978538,51001932,909776,1,IDA,U-2-OS,Bone
23725625,11707110,909776,2,Bliss,U-2-OS,Bone
23725625,51001932,909776,1,IDA,U-2-OS,Bone
6450551,24978538,909776,3,Synergy,U-2-OS,Bone
10184653,24978538,909776,2,Bliss,U-2-OS,Bone
10184653,11707110,909776,3,Synergy,U-2-OS,Bone
10184653,51001932,909776,2,Bliss,U-2-OS,Bone
11433190,24856436,909776,1,IDA,U-2-OS,Bone
1401,208908,909776,1,SA-L,U-2-OS,Bone
46930998,11707110,909776,3,Synergy,U-2-OS,Bone
46930998,208908,909776,1,SA-L,U-2-OS,Bone
46930998,51001932,909776,1,SA-L,U-2-OS,Bone
5330286,11707110,909776,1,IDA,U-2-OS,Bone
5330286,208908,909776,1,SA-L,U-2-OS,Bone
5330286,51001932,909776,2,Bliss,U-2-OS,Bone
17755052,24856436,909776,1,IDA,U-2-OS,Bone
17755052,11707110,909776,3,Synergy,U-2-OS,Bone
17755052,208908,909776,0,sub-HSA,U-2-OS,Bone
3385,11152667,909776,1,IDA,U-2-OS,Bone
11626560,208908,909776,1,SA-L,U-2-OS,Bone
5310940,24978538,909776,2,Bliss,U-2-OS,Bone
24856436,23725625,909776,1,SA-L,U-2-OS,Bone
24856436,11152667,909776,3,Synergy,U-2-OS,Bone
60750,11152667,909776,3,Synergy,U-2-OS,Bone
60750,24856436,909776,2,Bliss,U-2-OS,Bone
11707110,24978538,909776,1,IDA,U-2-OS,Bone
11707110,644241,909776,1,SA-L,U-2-OS,Bone
11707110,208908,909776,1,SA-L,U-2-OS,Bone
11707110,51001932,909776,1,IDA,U-2-OS,Bone
44462760,208908,909776,1,SA-L,U-2-OS,Bone
5394,23725625,909776,2,Bliss,U-2-OS,Bone
5394,24856436,909776,1,SA-A,U-2-OS,Bone
104842,24978538,909776,1,IDA,U-2-OS,Bone
11640390,11707110,909776,1,SA-L,U-2-OS,Bone
11640390,208908,909776,1,SA-L,U-2-OS,Bone
11640390,51001932,909776,1,IDA,U-2-OS,Bone
11488320,51001932,909776,1,SA-A,U-2-OS,Bone
51001932,24978538,909776,1,SA-L,U-2-OS,Bone
51001932,11707110,909776,3,Synergy,U-2-OS,Bone
51001932,208908,909776,1,SA-L,U-2-OS,Bone
24866313,11707110,909776,2,Bliss,U-2-OS,Bone
44224160,46930998,909776,2,Bliss,U-2-OS,Bone
44224160,51001932,909776,2,Bliss,U-2-OS,Bone
46926973,11707110,909776,1,IDA,U-2-OS,Bone
46926973,208908,909776,1,IDA,U-2-OS,Bone
46926973,51001932,909776,1,IDA,U-2-OS,Bone
84691,11152667,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
84691,24856436,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
148124,24978538,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
24978538,11707110,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
24978538,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
24978538,51001932,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
23725625,11707110,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
23725625,51001932,909777,3,Synergy,U-698-M,Haematopoietic and Lymphoid
6450551,24978538,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
10184653,24978538,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
10184653,11707110,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
10184653,51001932,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
11433190,24856436,909777,3,Synergy,U-698-M,Haematopoietic and Lymphoid
1401,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
46930998,11707110,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
46930998,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
46930998,51001932,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
5330286,11707110,909777,3,Synergy,U-698-M,Haematopoietic and Lymphoid
5330286,208908,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
5330286,51001932,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
17755052,24856436,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
17755052,11707110,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
17755052,208908,909777,0,sub-HSA,U-698-M,Haematopoietic and Lymphoid
3385,11152667,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
11626560,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
5310940,24978538,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
24856436,23725625,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
24856436,11152667,909777,3,Synergy,U-698-M,Haematopoietic and Lymphoid
11707110,24978538,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
11707110,644241,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
11707110,208908,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
11707110,51001932,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
44462760,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
5394,23725625,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
5394,24856436,909777,3,Synergy,U-698-M,Haematopoietic and Lymphoid
104842,24978538,909777,0,sub-HSA,U-698-M,Haematopoietic and Lymphoid
11640390,11707110,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
11640390,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
11640390,51001932,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
11488320,51001932,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
51001932,24978538,909777,2,Bliss,U-698-M,Haematopoietic and Lymphoid
51001932,11707110,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
51001932,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
24866313,11707110,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
44224160,46930998,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
44224160,51001932,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
46926973,11707110,909777,0,sub-HSA,U-698-M,Haematopoietic and Lymphoid
46926973,208908,909777,1,SA-L,U-698-M,Haematopoietic and Lymphoid
46926973,51001932,909777,1,IDA,U-698-M,Haematopoietic and Lymphoid
84691,11152667,909778,2,Bliss,UACC-893,Breast
10184653,11707110,909778,1,SA-L,UACC-893,Breast
10184653,51001932,909778,0,sub-HSA,UACC-893,Breast
11433190,24856436,909778,1,IDA,UACC-893,Breast
46930998,11707110,909778,1,SA-L,UACC-893,Breast
46930998,208908,909778,1,IDA,UACC-893,Breast
46930998,51001932,909778,1,SA-L,UACC-893,Breast
5330286,11707110,909778,1,IDA,UACC-893,Breast
5330286,208908,909778,3,Synergy,UACC-893,Breast
5330286,51001932,909778,1,IDA,UACC-893,Breast
3385,11152667,909778,1,IDA,UACC-893,Breast
24856436,23725625,909778,1,SA-L,UACC-893,Breast
24856436,11152667,909778,0,sub-HSA,UACC-893,Breast
11707110,644241,909778,1,SA-L,UACC-893,Breast
11707110,208908,909778,1,IDA,UACC-893,Breast
11707110,51001932,909778,1,IDA,UACC-893,Breast
44462760,208908,909778,1,IDA,UACC-893,Breast
5394,23725625,909778,2,Bliss,UACC-893,Breast
5394,24856436,909778,1,SA-A,UACC-893,Breast
11640390,11707110,909778,3,Synergy,UACC-893,Breast
11640390,208908,909778,3,Synergy,UACC-893,Breast
11640390,51001932,909778,1,IDA,UACC-893,Breast
51001932,11707110,909778,1,SA-L,UACC-893,Breast
51001932,208908,909778,0,sub-HSA,UACC-893,Breast
24866313,11707110,909778,1,IDA,UACC-893,Breast
46926973,11707110,909778,1,IDA,UACC-893,Breast
46926973,208908,909778,1,IDA,UACC-893,Breast
46926973,51001932,909778,1,IDA,UACC-893,Breast
11327430,11707110,909778,3,Synergy,UACC-893,Breast
11327430,5311,909778,3,Synergy,UACC-893,Breast
11640390,24978538,909778,3,Synergy,UACC-893,Breast
16095342,24978538,909778,3,Synergy,UACC-893,Breast
24866313,24978538,909778,3,Synergy,UACC-893,Breast
46907787,5311,909778,3,Synergy,UACC-893,Breast
36314,17755052,909778,3,Synergy,UACC-893,Breast
24866313,11640390,909778,3,Synergy,UACC-893,Breast
4261,46930998,909778,3,Synergy,UACC-893,Breast
1401,3385,909778,3,Synergy,UACC-893,Breast
1401,17755052,909778,3,Synergy,UACC-893,Breast
11327430,11488320,909778,3,Synergy,UACC-893,Breast
9914412,46930998,909778,3,Synergy,UACC-893,Breast
11707110,24978538,909778,3,Synergy,UACC-893,Breast
24978538,11488320,909778,3,Synergy,UACC-893,Breast
11640390,11488320,909778,3,Synergy,UACC-893,Breast
46907787,11707110,909778,3,Synergy,UACC-893,Breast
46907787,11488320,909778,3,Synergy,UACC-893,Breast
24866313,24978538,909778,3,Synergy,UACC-893,Breast
9914412,17755052,909778,3,Synergy,UACC-893,Breast
46907787,84691,909778,3,Synergy,UACC-893,Breast
24866313,11640390,909778,3,Synergy,UACC-893,Breast
11327430,208908,909778,3,Synergy,UACC-893,Breast
24360,11152667,909778,3,Synergy,UACC-893,Breast
24978538,148124,909778,3,Synergy,UACC-893,Breast
24866313,44224160,909778,3,Synergy,UACC-893,Breast
11327430,11488320,909778,3,Synergy,UACC-893,Breast
4261,17755052,909778,3,Synergy,UACC-893,Breast
11327430,11707110,909778,3,Synergy,UACC-893,Breast
11327430,24978538,909778,3,Synergy,UACC-893,Breast
11327430,24978538,909778,3,Synergy,UACC-893,Breast
6450551,84691,909778,3,Synergy,UACC-893,Breast
11707110,24978538,909778,3,Synergy,UACC-893,Breast
36314,135539077,909778,3,Synergy,UACC-893,Breast
4261,17755052,909778,3,Synergy,UACC-893,Breast
4261,11488320,909778,3,Synergy,UACC-893,Breast
11707110,46930998,909778,3,Synergy,UACC-893,Breast
1401,135539077,909778,3,Synergy,UACC-893,Breast
51371303,17755052,909778,3,Synergy,UACC-893,Breast
9914412,24978538,909778,3,Synergy,UACC-893,Breast
16095342,24978538,909778,3,Synergy,UACC-893,Breast
24978538,11707110,909778,3,Synergy,UACC-893,Breast
148124,24978538,909778,3,Synergy,UACC-893,Breast
11640390,84691,909778,3,Synergy,UACC-893,Breast
156422,1401,909778,3,Synergy,UACC-893,Breast
11707110,44224160,909778,3,Synergy,UACC-893,Breast
36314,24978538,909778,3,Synergy,UACC-893,Breast
11707110,17755052,909778,3,Synergy,UACC-893,Breast
11707110,5311,909778,3,Synergy,UACC-893,Breast
46907787,387447,909778,3,Synergy,UACC-893,Breast
46907787,11640390,909778,3,Synergy,UACC-893,Breast
11640390,11488320,909778,3,Synergy,UACC-893,Breast
46907787,11488320,909778,3,Synergy,UACC-893,Breast
